ItemLargeCode,ItemLargeName,ItemMiddleCode,ItemMiddleName,ItemSmallCode,ItemSmallName,ItemCode,ItemName,PriceYear,PriceMin,PriceMax
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1072,Á¾°¡Áý Æ÷±â±èÄ¡1kg x2°³ + ÃÑ°¢±èÄ¡900g x1°³(³ÃÀå)  1°³,2023,29670,34240
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1073,Âü°¡µæF&amp;K Âü°¡µæ °« ´ã±Ù »ý±èÄ¡ Æ÷±â±èÄ¡ 3kg,2025,17370,18630
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1073,Âü°¡µæF&amp;K Âü°¡µæ °« ´ã±Ù »ý±èÄ¡ Æ÷±â±èÄ¡ 3kg,2024,15980,18070
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1074,Âü»ù±èÄ¡ 10kg,2025,34450,36950
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1074,Âü»ù±èÄ¡ 10kg,2024,33420,36210
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1074,Âü»ù±èÄ¡ 10kg,2023,31750,34400
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1075,Ã»·®»êºÀÈ­±èÄ¡ Æ÷±â±èÄ¡ 5kg / ±¹³»»ê / ¾ÆÀÌ½º¹Ú½º Æ÷Àå,2025,28850,30950
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1075,Ã»·®»êºÀÈ­±èÄ¡ Æ÷±â±èÄ¡ 5kg / ±¹³»»ê / ¾ÆÀÌ½º¹Ú½º Æ÷Àå,2023,25740,26480
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1076,Ã»Á¤¿ø Á¾°¡Áý ¸À±èÄ¡ 1.9kg x 2°³,2025,38320,41100
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1076,Ã»Á¤¿ø Á¾°¡Áý ¸À±èÄ¡ 1.9kg x 2°³,2024,37550,38220
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1076,Ã»Á¤¿ø Á¾°¡Áý ¸À±èÄ¡ 1.9kg x 2°³,2023,37170,38840
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1077,Ç®¹«¿ø »ç°èÀý ¾Æ»è Æ÷±â±èÄ¡ 10kg,2025,35950,38550
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1077,Ç®¹«¿ø »ç°èÀý ¾Æ»è Æ÷±â±èÄ¡ 10kg,2024,35230,38160
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1077,Ç®¹«¿ø »ç°èÀý ¾Æ»è Æ÷±â±èÄ¡ 10kg,2023,34170,35870
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1078,Ç®¹«¿ø_ÅåÅå_½äÀº±èÄ¡_400g,2025,5300,5680
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1078,Ç®¹«¿ø_ÅåÅå_½äÀº±èÄ¡_400g,2024,4930,5570
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1079,ÇÇÄÚÅ© Á¶¼±È£ÅÚÆ¯Á¦À°¼ö Æ÷±â±èÄ¡ 1kg,2025,9630,10330
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1079,ÇÇÄÚÅ© Á¶¼±È£ÅÚÆ¯Á¦À°¼ö Æ÷±â±èÄ¡ 1kg,2024,9150,9500
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1079,ÇÇÄÚÅ© Á¶¼±È£ÅÚÆ¯Á¦À°¼ö Æ÷±â±èÄ¡ 1kg,2023,9060,9120
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1080,ÇÏ¼±Á¤ Æ÷±â±èÄ¡ 3kg  1°³,2025,24990,26810
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1080,ÇÏ¼±Á¤ Æ÷±â±èÄ¡ 3kg  1°³,2024,24240,26270
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1080,ÇÏ¼±Á¤ Æ÷±â±èÄ¡ 3kg  1°³,2023,22540,25740
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1081,ÇÏ¼±Á¤ ÇÏ¼±Á¤ ½Ã¿øÇÑÆ÷±â±èÄ¡ 5kg,2025,20190,21650
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1081,ÇÏ¼±Á¤ ÇÏ¼±Á¤ ½Ã¿øÇÑÆ÷±â±èÄ¡ 5kg,2024,19790,21430
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1081,ÇÏ¼±Á¤ ÇÏ¼±Á¤ ½Ã¿øÇÑÆ÷±â±èÄ¡ 5kg,2023,18210,20790
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1082,ÇÑ¿ï ²¿¸¶ ººÀ½±èÄ¡200g¡¿10ºÀ,2025,21910,23490
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1082,ÇÑ¿ï ²¿¸¶ ººÀ½±èÄ¡200g¡¿10ºÀ,2024,21030,22790
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1082,ÇÑ¿ï ²¿¸¶ ººÀ½±èÄ¡200g¡¿10ºÀ,2023,20400,21190
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1083,ÇØ½çÀÎÁõ °í¿ø »ýÆ÷±â¹èÃß±èÄ¡10kg ¿Ü14Á¾±èÄ¡,2025,26550,28470
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1083,ÇØ½çÀÎÁõ °í¿ø »ýÆ÷±â¹èÃß±èÄ¡10kg ¿Ü14Á¾±èÄ¡,2024,25220,26480
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1083,ÇØ½çÀÎÁõ °í¿ø »ýÆ÷±â¹èÃß±èÄ¡10kg ¿Ü14Á¾±èÄ¡,2023,23960,24890
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1084,È«Áø°æ ´õ±èÄ¡ Æ÷±â±èÄ¡ 5kg,2025,30610,32830
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1084,È«Áø°æ ´õ±èÄ¡ Æ÷±â±èÄ¡ 5kg,2024,30300,31850
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1084,È«Áø°æ ´õ±èÄ¡ Æ÷±â±èÄ¡ 5kg,2023,29690,30260
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1085,È«Áø°æ Æ÷±â±èÄ¡ 5kg,2024,33860,35950
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1085,È«Áø°æ Æ÷±â±èÄ¡ 5kg,2025,34910,37450
L4,½Å¼±½ÄÇ°,M18,½Å¼±,S0110,±èÄ¡,L4-M18-S0110-1085,È«Áø°æ Æ÷±â±èÄ¡ 5kg,2023,31830,34870
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1001,(°úÀÏÃµ±¹) Åä¿ï È²Åä ²Ü¹ã °í±¸¸¶ 1kg-1¹Ú½º,2025,9550,10250
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1002,(¸¶³à¹Ù½ºÄÏ) ÇØ³² È£¹Ú °í±¸¸¶ 3kg /Æ¯»ó(100~320g),2025,13660,14660
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1002,(¸¶³à¹Ù½ºÄÏ) ÇØ³² È£¹Ú °í±¸¸¶ 3kg /Æ¯»ó(100~320g),2024,12570,14370
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1002,(¸¶³à¹Ù½ºÄÏ) ÇØ³² È£¹Ú °í±¸¸¶ 3kg /Æ¯»ó(100~320g),2023,11690,13360
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1003,(¸ðµéÃ¤¼Ò) ±¹»ê ÇÑÀÔ ÇÞ ¹ã°í±¸¸¶ 1kg 1ÆÑ,2025,6880,7380
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1003,(¸ðµéÃ¤¼Ò) ±¹»ê ÇÑÀÔ ÇÞ ¹ã°í±¸¸¶ 1kg 1ÆÑ,2024,6540,7080
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1003,(¸ðµéÃ¤¼Ò) ±¹»ê ÇÑÀÔ ÇÞ ¹ã°í±¸¸¶ 1kg 1ÆÑ,2023,6280,6580
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1004,(¹Ì¼ÒÁö±â) ÇØ³² ¼¼Ã´ ²Ü°í±¸¸¶ 3kg (Å©±â:Æ¯»ó),2025,12830,13770
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1004,(¹Ì¼ÒÁö±â) ÇØ³² ¼¼Ã´ ²Ü°í±¸¸¶ 3kg (Å©±â:Æ¯»ó),2024,12450,12810
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1004,(¹Ì¼ÒÁö±â) ÇØ³² ¼¼Ã´ ²Ü°í±¸¸¶ 3kg (Å©±â:Æ¯»ó),2023,12330,12880
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1005,1kg ²Ü°í±¸¸¶ ÇØ³²,2025,12970,13910
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1005,1kg ²Ü°í±¸¸¶ ÇØ³²,2024,12580,12940
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1005,1kg ²Ü°í±¸¸¶ ÇØ³²,2023,12200,12420
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1081,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [»ó+Æ¯] 3kg,2024,16750,17500
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1081,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [»ó+Æ¯] 3kg,2025,16920,18140
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1081,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [»ó+Æ¯] 3kg,2023,15410,15860
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1082,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [»ó+Æ¯] 5kg,2025,23670,25390
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1082,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [»ó+Æ¯] 5kg,2024,22490,23870
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1082,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [»ó+Æ¯] 5kg,2023,21370,22440
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1083,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [ÇÑÀÔ] 3kg,2025,8230,8830
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1083,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [ÇÑÀÔ] 3kg,2024,7570,8390
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1083,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [ÇÑÀÔ] 3kg,2023,7270,8310
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1084,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [ÇÑÀÔ] 5kg,2025,14020,15040
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1084,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [ÇÑÀÔ] 5kg,2024,12900,14890
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1084,ÇØ³² °í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg 5kg-ÇÞ º£´ÏÇÏ·çÄ« [ÇÑÀÔ] 5kg,2023,12510,13850
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1090,ÇØ³² ÀüÅÂ½Ä È£¹Ú°í±¸¸¶ 3kg(Áß/60-100gÀÌ³»),2025,14380,15420
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1090,ÇØ³² ÀüÅÂ½Ä È£¹Ú°í±¸¸¶ 3kg(Áß/60-100gÀÌ³»),2024,13520,14490
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1006,FRESH ÇØ³² È²Åä ²Ü°í±¸¸¶  1¹Ú½º  ²Ü°í±¸¸¶ 10kg (Æ¯»ó),2025,36570,39230
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1006,FRESH ÇØ³² È²Åä ²Ü°í±¸¸¶  1¹Ú½º  ²Ü°í±¸¸¶ 10kg (Æ¯»ó),2024,34010,36090
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1006,FRESH ÇØ³² È²Åä ²Ü°í±¸¸¶  1¹Ú½º  ²Ü°í±¸¸¶ 10kg (Æ¯»ó),2023,32650,35010
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1007,FRESH ÇØ³² È²Åä ²Ü°í±¸¸¶  1¹Ú½º  ²Ü°í±¸¸¶ 3kg (Æ¯»ó),2025,14380,15420
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1007,FRESH ÇØ³² È²Åä ²Ü°í±¸¸¶  1¹Ú½º  ²Ü°í±¸¸¶ 3kg (Æ¯»ó),2024,13520,14490
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1007,FRESH ÇØ³² È²Åä ²Ü°í±¸¸¶  1¹Ú½º  ²Ü°í±¸¸¶ 3kg (Æ¯»ó),2023,12710,14350
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1008,K ¹ÏÀ»¼ö ÀÖ´Â ¿ì¸® ³ó»ê¹° ¹ã°í±¸¸¶ 4Kg,2025,18710,20070
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1008,K ¹ÏÀ»¼ö ÀÖ´Â ¿ì¸® ³ó»ê¹° ¹ã°í±¸¸¶ 4Kg,2024,18520,19670
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1008,K ¹ÏÀ»¼ö ÀÖ´Â ¿ì¸® ³ó»ê¹° ¹ã°í±¸¸¶ 4Kg,2023,18150,19470
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1009,[20%ÄíÆù][²ÜÀÌ±¸¸¶] ÇØ³² ²Ü °í±¸¸¶ 10kg 5kg º£´ÏÇÏ·çÄ«,2025,13660,14660
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1009,[20%ÄíÆù][²ÜÀÌ±¸¸¶] ÇØ³² ²Ü °í±¸¸¶ 10kg 5kg º£´ÏÇÏ·çÄ«,2024,13390,14510
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1009,[20%ÄíÆù][²ÜÀÌ±¸¸¶] ÇØ³² ²Ü °í±¸¸¶ 10kg 5kg º£´ÏÇÏ·çÄ«,2023,12990,14220
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1010,[°æ»óºÏµµ]ÇØ³² ÇÞ ¹ã °í±¸¸¶ 3kg Æ¯»ó,2025,22830,24480
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1010,[°æ»óºÏµµ]ÇØ³² ÇÞ ¹ã °í±¸¸¶ 3kg Æ¯»ó,2024,21460,23990
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1010,[°æ»óºÏµµ]ÇØ³² ÇÞ ¹ã °í±¸¸¶ 3kg Æ¯»ó,2023,19960,22070
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1011,[°æ»óºÏµµ]ÇØ³² ÇÞ ¹ã °í±¸¸¶ 3kg ÇÑÀÔ,2025,18240,19570
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1011,[°æ»óºÏµµ]ÇØ³² ÇÞ ¹ã °í±¸¸¶ 3kg ÇÑÀÔ,2024,16960,18790
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1011,[°æ»óºÏµµ]ÇØ³² ÇÞ ¹ã °í±¸¸¶ 3kg ÇÑÀÔ,2023,16620,18230
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1012,[°úÀÏÃµ±¹] (°úÀÏÃµ±¹) Åä¿ï È²Åä ²Ü¹ã °í±¸¸¶ 1kg-1¹Ú½º,2024,10410,10830
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1012,[°úÀÏÃµ±¹] (°úÀÏÃµ±¹) Åä¿ï È²Åä ²Ü¹ã °í±¸¸¶ 1kg-1¹Ú½º,2025,10520,11280
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1012,[°úÀÏÃµ±¹] (°úÀÏÃµ±¹) Åä¿ï È²Åä ²Ü¹ã °í±¸¸¶ 1kg-1¹Ú½º,2023,9580,10290
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1013,[±âÅ¸]  ÇØ³² È£¹Ú °í±¸¸¶ Æ¯»ó 3kg x2¹Ú½º(°³´ç 100-300g),2025,26920,28880
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1013,[±âÅ¸]  ÇØ³² È£¹Ú °í±¸¸¶ Æ¯»ó 3kg x2¹Ú½º(°³´ç 100-300g),2024,25040,28300
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1013,[±âÅ¸]  ÇØ³² È£¹Ú °í±¸¸¶ Æ¯»ó 3kg x2¹Ú½º(°³´ç 100-300g),2023,23040,26040
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1014,[²Þ²Ü¸¶À»] È²Åä ÇØ³²²Ü°í±¸¸¶ 2kg ´ë (300gÀÌ»ó),2025,18240,19560
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1014,[²Þ²Ü¸¶À»] È²Åä ÇØ³²²Ü°í±¸¸¶ 2kg ´ë (300gÀÌ»ó),2024,17330,18190
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1014,[²Þ²Ü¸¶À»] È²Åä ÇØ³²²Ü°í±¸¸¶ 2kg ´ë (300gÀÌ»ó),2023,16640,17100
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1015,[²Þ²Ü¸¶À»] È²Åä ÇØ³²²Ü°í±¸¸¶ 2kg Æ¯»ó (100g-300g),2025,20170,21630
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1015,[²Þ²Ü¸¶À»] È²Åä ÇØ³²²Ü°í±¸¸¶ 2kg Æ¯»ó (100g-300g),2024,19360,21410
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1015,[²Þ²Ü¸¶À»] È²Åä ÇØ³²²Ü°í±¸¸¶ 2kg Æ¯»ó (100g-300g),2023,18590,19700
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1016,[³óÇùÃ»°ú33¹ø] È£¹Ú°í±¸¸¶ 10kg ¿ÕÆ¯/´ë,2025,16610,17810
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1016,[³óÇùÃ»°ú33¹ø] È£¹Ú°í±¸¸¶ 10kg ¿ÕÆ¯/´ë,2023,14830,15740
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1017,[³óÇùÃ»°ú33¹ø] È£¹Ú°í±¸¸¶ 3kg ±äÆ¯/±ä»ó,2025,9650,10350
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1017,[³óÇùÃ»°ú33¹ø] È£¹Ú°í±¸¸¶ 3kg ±äÆ¯/±ä»ó,2024,9550,9980
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1017,[³óÇùÃ»°ú33¹ø] È£¹Ú°í±¸¸¶ 3kg ±äÆ¯/±ä»ó,2023,8880,9230
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1018,[¶ã¾È¾Ö] ¾È¸éµµ È£¹Ú°í±¸¸¶ 3kg (»ó/100g-200g³»),2025,14190,15210
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1018,[¶ã¾È¾Ö] ¾È¸éµµ È£¹Ú°í±¸¸¶ 3kg (»ó/100g-200g³»),2023,13630,14240
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1019,[¶ã¾È¾Ö] ¾È¸éµµ È£¹Ú°í±¸¸¶ 3kg(»ó100-200g³»),2025,15250,16350
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1019,[¶ã¾È¾Ö] ¾È¸éµµ È£¹Ú°í±¸¸¶ 3kg(»ó100-200g³»),2024,14180,16190
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1020,[¶ã¾È¾Ö] ¾È¸éµµ È£¹Ú°í±¸¸¶ 5kg(»ó100g-200g³»),2025,21710,23290
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1020,[¶ã¾È¾Ö] ¾È¸éµµ È£¹Ú°í±¸¸¶ 5kg(»ó100g-200g³»),2024,20410,22590
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1020,[¶ã¾È¾Ö] ¾È¸éµµ È£¹Ú°í±¸¸¶ 5kg(»ó100g-200g³»),2023,18980,22140
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1021,[ºÀÆÈÇü´Ô]½Ç¼ÓÀÖ´Â È£¹Ú°í±¸¸¶ ¸ø³­ÀÌ (·£´ý) 5kg,2024,15190,15960
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1021,[ºÀÆÈÇü´Ô]½Ç¼ÓÀÖ´Â È£¹Ú°í±¸¸¶ ¸ø³­ÀÌ (·£´ý) 5kg,2025,15660,16800
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1021,[ºÀÆÈÇü´Ô]½Ç¼ÓÀÖ´Â È£¹Ú°í±¸¸¶ ¸ø³­ÀÌ (·£´ý) 5kg,2023,14280,14840
L4,½Å¼±½ÄÇ°,M22,Ã¤¼Ò,S0020,°í±¸¸¶,L4-M22-S0020-1022,[»êÁöÁ÷¼Û] ´ÞÄÞÇÑ °íÃ¢ È²Åä ²Ü°í±¸¸¶ º£´ÏÇÏ·çÄ« 3kg(±ä~»ó/Æ¯),2025,11480,12320
